old_path,new_path,status,reason
/maid-service-in-civil-lines-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-civil-lines-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-civil-lines-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-civil-lines-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-civil-lines-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-civil-lines-raipur,,410,"locality page in out-of-footprint city 'raipur'"
/maid-service-in-clement-town-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-coimbatore,,410,"service-in-city: city 'coimbatore' outside footprint"
/maid-service-in-colaba-mumbai,/mumbai/colaba,301,"maid → locality hub"
/maid-service-in-college-road-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-crossing-republik-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-crown-interiorz-faridabad,,410,"locality page in out-of-footprint city 'faridabad'"
/maid-service-in-dadar-mumbai,/mumbai/dadar,301,"maid → locality hub"
/maid-service-in-dalanwala-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-daldal-seoni-raipur,,410,"locality page in out-of-footprint city 'raipur'"
/maid-service-in-danapur-patna,,410,"locality page in out-of-footprint city 'patna'"
/maid-service-in-dattagalli-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-dayal-bagh-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-defence-colony-delhi,/delhi/defence-colony,301,"maid → locality hub"
/maid-service-in-dehradun,,410,"service-in-city: city 'dehradun' outside footprint"
/maid-service-in-delhi,/delhi,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-deolali-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-derebail-mangalore,/mangalore/derebail,301,"maid → locality hub"
/maid-service-in-devendra-nagar-raipur,,410,"locality page in out-of-footprint city 'raipur'"
/maid-service-in-dharampeth-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-dilsukhnagar-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-dispur-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-dlf-phase-1-5-gurugram,/gurgaon/dlf-golf-course-road,301,"manual zone mapping"
/maid-service-in-dlw-varanasi,,410,"locality page in out-of-footprint city 'varanasi'"
/maid-service-in-doranda-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-dugri-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-dum-dum-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-dumas-road-surat,,410,"locality page in out-of-footprint city 'surat'"
/maid-service-in-dwaraka-nagar-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-dwarka-delhi,/delhi/dwarka,301,"maid → locality hub"
/maid-service-in-dwarka-expressway-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-east-delhi-delhi,/delhi/east-delhi,301,"maid → zone hub"
/maid-service-in-ecr-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-edappally-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-electronic-city-bangalore,/bangalore/electronic-city,301,"maid → locality hub"
/maid-service-in-ellis-bridge-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-em-bypass-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-ernakulam-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-expressway-noida,/noida/noida-expressway,301,"manual zone mapping"
/maid-service-in-fafadih-raipur,,410,"locality page in out-of-footprint city 'raipur'"
/maid-service-in-falnir-mangalore,/mangalore,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-faridabad,,410,"service-in-city: city 'faridabad' outside footprint"
/maid-service-in-fatehabad-road-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-fatehgunj-vadodara,,410,"locality page in out-of-footprint city 'vadodara'"
/maid-service-in-ferozepur-road-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-fort-kochi-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-fraser-road-patna,,410,"locality page in out-of-footprint city 'patna'"
/maid-service-in-gachibowli-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-gajuwaka-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-ganapathy-coimbatore,,410,"locality page in out-of-footprint city 'coimbatore'"
/maid-service-in-gandhipuram-coimbatore,,410,"locality page in out-of-footprint city 'coimbatore'"
/maid-service-in-ganeshguri-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-gangapur-road-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-gannavaram-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-garia-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-gaur-city-gate-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-gaur-city-noida,/greater-noida/gaur-city,301,"manual locality mapping"
/maid-service-in-ghatkopar-mumbai,/mumbai/ghatkopar,301,"maid → locality hub"
/maid-service-in-ghaziabad,,410,"service-in-city: city 'ghaziabad' outside footprint"
/maid-service-in-ghodbunder-road-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-gms-road-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-gokulam-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-golf-course-extension-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-golf-course-road-gurugram,/gurgaon/golf-course-road,301,"maid → locality hub"
/maid-service-in-gomti-nagar-lucknow,,410,"locality page in out-of-footprint city 'lucknow'"
/maid-service-in-gopalapatnam-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-goregaon-mumbai,/mumbai/goregaon-east,301,"maid → locality hub"
/maid-service-in-gota-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-gotri-vadodara,,410,"locality page in out-of-footprint city 'vadodara'"
/maid-service-in-governorpet-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-govind-nagar-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-govindpuram-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-greater-faridabad-faridabad,,410,"locality page in out-of-footprint city 'faridabad'"
/maid-service-in-greater-kailash-delhi,/delhi/greater-kailash,301,"maid → locality hub"
/maid-service-in-greater-noida-west-noida,/greater-noida/greater-noida-west,301,"manual zone mapping"
/maid-service-in-green-park-delhi,/delhi/green-park,301,"maid → locality hub"
/maid-service-in-gs-road-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-guindy-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-gunadala-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-gurugram,/gurgaon,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-guwahati,,410,"service-in-city: city 'guwahati' outside footprint"
/maid-service-in-habibganj-bhopal,,410,"locality page in out-of-footprint city 'bhopal'"
/maid-service-in-hadapsar-pune,/pune/hadapsar,301,"maid → locality hub"
/maid-service-in-haibowal-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-hampankatta-mangalore,/mangalore/hampankatta,301,"maid → locality hub"
/maid-service-in-harmu-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-harni-vadodara,,410,"locality page in out-of-footprint city 'vadodara'"
/maid-service-in-harsh-nagar-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-hatigaon-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-hauz-khas-delhi,/delhi/hauz-khas,301,"maid → locality hub"
/maid-service-in-hazratganj-lucknow,,410,"locality page in out-of-footprint city 'lucknow'"
/maid-service-in-hebbal-bangalore,/bangalore,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-hebbal-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-hennur-bangalore,/bangalore,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-hingna-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-hinjewadi-pune,/pune/hinjawadi,301,"maid → locality hub"
/maid-service-in-hinoo-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-hiranandani-estate-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-hitec-city-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-hootagalli-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-hoshangabad-road-bhopal,,410,"locality page in out-of-footprint city 'bhopal'"
/maid-service-in-howrah-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-hsr-layout-bangalore,/bangalore/hsr-layout,301,"maid → locality hub"
/maid-service-in-hyderabad,,410,"service-in-city: city 'hyderabad' outside footprint"
/maid-service-in-indira-nagar-lucknow,,410,"locality page in out-of-footprint city 'lucknow'"
/maid-service-in-indira-nagar-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-indiranagar-bangalore,/bangalore/indiranagar,301,"maid → locality hub"
/maid-service-in-indirapuram-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-indore,,410,"service-in-city: city 'indore' outside footprint"
/maid-service-in-infocity-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-isanpur-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-it-park-chandigarh,,410,"locality page in out-of-footprint city 'chandigarh'"
/maid-service-in-jadavpur-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-jagatpura-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-jaipur,,410,"service-in-city: city 'jaipur' outside footprint"
/maid-service-in-jajmau-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-jakhan-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-jamalpur-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-janakpuri-delhi,/delhi/janakpuri,301,"maid → locality hub"
/maid-service-in-jankipuram-lucknow,,410,"locality page in out-of-footprint city 'lucknow'"
/maid-service-in-jayalakshmipuram-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-jayanagar-bangalore,/bangalore/jayanagar,301,"maid → locality hub"
/maid-service-in-jaydev-vihar-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-jaypee-greens-noida,/greater-noida/jaypee-greens,301,"manual locality mapping"
/maid-service-in-jodhpur,,410,"service-in-city: city 'jodhpur' outside footprint"
/maid-service-in-jodhpur-park-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-jodhpur-village-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-jp-nagar-bangalore,/bangalore/jp-nagar,301,"maid → locality hub"
/maid-service-in-jp-nagar-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-jubilee-hills-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-juhu-mumbai,/mumbai/juhu,301,"maid → locality hub"
/maid-service-in-kabir-chaura-varanasi,,410,"locality page in out-of-footprint city 'varanasi'"
/maid-service-in-kadri-mangalore,/mangalore/kadri,301,"maid → locality hub"
/maid-service-in-kadru-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-kahilipara-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-kaikhali-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-kakadeo-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-kakkanad-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-kalkaji-delhi,/delhi/kalkaji,301,"maid → locality hub"
/maid-service-in-kaloor-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-kalyani-nagar-pune,/pune,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-kalyanpur-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-kamla-nagar-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-kamla-nehru-nagar-jodhpur,,410,"locality page in out-of-footprint city 'jodhpur'"
/maid-service-in-kamothe-navi-mumbai,/mumbai/navi-mumbai,301,"unmatched navi-mumbai locality → zone/service hub"
/maid-service-in-kandivali-mumbai,/mumbai/kandivali-east,301,"maid → locality hub"
/maid-service-in-kankanady-mangalore,/mangalore/kankanady,301,"maid → locality hub"
/maid-service-in-kankarbagh-patna,,410,"locality page in out-of-footprint city 'patna'"
/maid-service-in-kanke-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-kanpur,,410,"service-in-city: city 'kanpur' outside footprint"
/maid-service-in-kanuru-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-kasba-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-katargam-surat,,410,"locality page in out-of-footprint city 'surat'"
/maid-service-in-kaushambi-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-kazhakkoottam-thiruvananthapuram,,410,"locality page in out-of-footprint city 'thiruvananthapuram'"
/maid-service-in-kesavadasapuram-thiruvananthapuram,,410,"locality page in out-of-footprint city 'thiruvananthapuram'"
/maid-service-in-khamla-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-khandagiri-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-khandari-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-kharadi-pune,/pune/kharadi,301,"maid → locality hub"
/maid-service-in-kharghar-mumbai,/mumbai,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-kharghar-navi-mumbai,/mumbai/navi-mumbai,301,"unmatched navi-mumbai locality → zone/service hub"
/maid-service-in-kidwai-nagar-kanpur,,410,"locality page in out-of-footprint city 'kanpur'"
/maid-service-in-kk-nagar-madurai,,410,"locality page in out-of-footprint city 'madurai'"
/maid-service-in-kochi,,410,"service-in-city: city 'kochi' outside footprint"
/maid-service-in-kolar-road-bhopal,,410,"locality page in out-of-footprint city 'bhopal'"
/maid-service-in-kolkata,,410,"service-in-city: city 'kolkata' outside footprint"
/maid-service-in-kolshet-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-kompally-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-kondapur-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-kondhwa-pune,/pune/kondhwa,301,"maid → locality hub"
/maid-service-in-kopar-khairane-navi-mumbai,/mumbai/navi-mumbai,301,"unmatched navi-mumbai locality → zone/service hub"
/maid-service-in-koramangala-bangalore,/bangalore/koramangala,301,"maid → locality hub"
/maid-service-in-koregaon-park-pune,/pune,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-kothrud-pune,/pune/kothrud,301,"maid → locality hub"
/maid-service-in-kottara-mangalore,/mangalore/kottara,301,"maid → locality hub"
/maid-service-in-kovaipudur-coimbatore,,410,"locality page in out-of-footprint city 'coimbatore'"
/maid-service-in-kowdiar-thiruvananthapuram,,410,"locality page in out-of-footprint city 'thiruvananthapuram'"
/maid-service-in-kr-puram-bangalore,/bangalore,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-kukatpally-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-kuvempunagar-mysore,,410,"locality page in out-of-footprint city 'mysore'"
/maid-service-in-lajpat-nagar-delhi,/delhi/lajpat-nagar,301,"maid → locality hub"
/maid-service-in-lake-town-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-lal-kuan-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-lalpur-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-lanka-varanasi,,410,"locality page in out-of-footprint city 'varanasi'"
/maid-service-in-lb-nagar-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-lower-parel-mumbai,/mumbai/parel,301,"maid → locality hub"
/maid-service-in-lucknow,,410,"service-in-city: city 'lucknow' outside footprint"
/maid-service-in-ludhiana,,410,"service-in-city: city 'ludhiana' outside footprint"
/maid-service-in-madhapur-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-madhurawada-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-madurai,,410,"service-in-city: city 'madurai' outside footprint"
/maid-service-in-magarpatta-pune,/pune,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-mahanagar-lucknow,,410,"locality page in out-of-footprint city 'lucknow'"
/maid-service-in-mahendru-patna,,410,"locality page in out-of-footprint city 'patna'"
/maid-service-in-mahmoorganj-varanasi,,410,"locality page in out-of-footprint city 'varanasi'"
/maid-service-in-majiwada-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-makhmalabad-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-malad-mumbai,/mumbai/malad-west,301,"maid → locality hub"
/maid-service-in-malibu-town-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-malleshwaram-bangalore,/bangalore/malleswaram,301,"maid → locality hub"
/maid-service-in-malviya-nagar-delhi,/delhi/malviya-nagar,301,"maid → locality hub"
/maid-service-in-malviya-nagar-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-mancheswar-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-mandideep-bhopal,,410,"locality page in out-of-footprint city 'bhopal'"
/maid-service-in-mandore-road-jodhpur,,410,"locality page in out-of-footprint city 'jodhpur'"
/maid-service-in-manesar-gurugram,/gurgaon/manesar,301,"maid → locality hub"
/maid-service-in-mangalagiri-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-mangalore,/mangalore,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-manikonda-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-manimajra-chandigarh,,410,"locality page in out-of-footprint city 'chandigarh'"
/maid-service-in-maninagar-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-manish-nagar-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-manjalpur-vadodara,,410,"locality page in out-of-footprint city 'vadodara'"
/maid-service-in-manpada-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-mansarovar-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-marathahalli-bangalore,/bangalore/marathahalli,301,"maid → locality hub"
/maid-service-in-marine-drive-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-mattuthavani-madurai,,410,"locality page in out-of-footprint city 'madurai'"
/maid-service-in-mayur-vihar-delhi,/delhi/mayur-vihar,301,"maid → locality hub"
/maid-service-in-medavakkam-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-medical-college-thiruvananthapuram,,410,"locality page in out-of-footprint city 'thiruvananthapuram'"
/maid-service-in-mewla-maharajpur-faridabad,,410,"locality page in out-of-footprint city 'faridabad'"
/maid-service-in-mg-road-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-mg-road-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-mira-road-mumbai,/mumbai,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-miyapur-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-model-town-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-moghalrajpuram-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-mohali-chandigarh,,410,"locality page in out-of-footprint city 'chandigarh'"
/maid-service-in-mokila-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-morabadi-ranchi,,410,"locality page in out-of-footprint city 'ranchi'"
/maid-service-in-motera-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-mowa-raipur,,410,"locality page in out-of-footprint city 'raipur'"
/maid-service-in-mp-nagar-bhopal,,410,"locality page in out-of-footprint city 'bhopal'"
/maid-service-in-mulund-mumbai,/mumbai/mulund,301,"maid → locality hub"
/maid-service-in-mumbai,/mumbai,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-mussoorie-road-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-mvp-colony-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-mylapore-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-mysore,,410,"service-in-city: city 'mysore' outside footprint"
/maid-service-in-nad-junction-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-nagpur,,410,"service-in-city: city 'nagpur' outside footprint"
/maid-service-in-nallagandla-hyderabad,,410,"locality page in out-of-footprint city 'hyderabad'"
/maid-service-in-naranpura-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-nashik,,410,"service-in-city: city 'nashik' outside footprint"
/maid-service-in-nashik-road-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-naupada-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-navi-mumbai,/mumbai,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-navrangpura-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-nayapalli-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-neharpar-faridabad,,410,"locality page in out-of-footprint city 'faridabad'"
/maid-service-in-nehru-colony-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-nehru-place-delhi,/delhi,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-nerul-navi-mumbai,/mumbai/nerul,301,"maid → locality hub"
/maid-service-in-new-town-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-nh-24-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-nibm-pune,/pune/nibm,301,"maid → locality hub"
/maid-service-in-nipania-indore,,410,"locality page in out-of-footprint city 'indore'"
/maid-service-in-nirvana-country-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-nit-faridabad-faridabad,,410,"locality page in out-of-footprint city 'faridabad'"
/maid-service-in-niti-khand-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-noida,/noida,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-nungambakkam-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-omr-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-pakhowal-road-ludhiana,,410,"locality page in out-of-footprint city 'ludhiana'"
/maid-service-in-pal-road-jodhpur,,410,"locality page in out-of-footprint city 'jodhpur'"
/maid-service-in-pal-surat,,410,"locality page in out-of-footprint city 'surat'"
/maid-service-in-palam-vihar-gurugram,/gurgaon,301,"unmatched locality → city hub (ASSUMPTIONS #5)"
/maid-service-in-palanganatham-madurai,,410,"locality page in out-of-footprint city 'madurai'"
/maid-service-in-palarivattom-kochi,,410,"locality page in out-of-footprint city 'kochi'"
/maid-service-in-palasia-indore,,410,"locality page in out-of-footprint city 'indore'"
/maid-service-in-paldi-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-pallavaram-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-paltan-bazaar-guwahati,,410,"locality page in out-of-footprint city 'guwahati'"
/maid-service-in-panchavati-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-panchkula-chandigarh,,410,"locality page in out-of-footprint city 'chandigarh'"
/maid-service-in-pandeypur-varanasi,,410,"locality page in out-of-footprint city 'varanasi'"
/maid-service-in-panvel-navi-mumbai,/mumbai/navi-mumbai,301,"unmatched navi-mumbai locality → zone/service hub"
/maid-service-in-paota-jodhpur,,410,"locality page in out-of-footprint city 'jodhpur'"
/maid-service-in-pari-chowk-noida,/greater-noida/pari-chowk,301,"manual locality mapping"
/maid-service-in-park-street-kolkata,,410,"locality page in out-of-footprint city 'kolkata'"
/maid-service-in-paschim-vihar-delhi,/delhi/paschim-vihar,301,"maid → locality hub"
/maid-service-in-pashan-pune,/pune/pashan,301,"maid → locality hub"
/maid-service-in-pathardi-nashik,,410,"locality page in out-of-footprint city 'nashik'"
/maid-service-in-patia-bhubaneswar,,410,"locality page in out-of-footprint city 'bhubaneswar'"
/maid-service-in-patliputra-colony-patna,,410,"locality page in out-of-footprint city 'patna'"
/maid-service-in-patna,,410,"service-in-city: city 'patna' outside footprint"
/maid-service-in-pattom-thiruvananthapuram,,410,"locality page in out-of-footprint city 'thiruvananthapuram'"
/maid-service-in-peelamedu-coimbatore,,410,"locality page in out-of-footprint city 'coimbatore'"
/maid-service-in-pendurthi-visakhapatnam,,410,"locality page in out-of-footprint city 'visakhapatnam'"
/maid-service-in-perungudi-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-pimpri-chinchwad-pune,/pune/pcmc,301,"manual zone mapping"
/maid-service-in-piplod-surat,,410,"locality page in out-of-footprint city 'surat'"
/maid-service-in-pitampura-delhi,/delhi/pitampura,301,"maid → locality hub"
/maid-service-in-pokhran-road-thane,,410,"locality page in out-of-footprint city 'thane'"
/maid-service-in-poranki-vijayawada,,410,"locality page in out-of-footprint city 'vijayawada'"
/maid-service-in-porur-chennai,,410,"locality page in out-of-footprint city 'chennai'"
/maid-service-in-powai-mumbai,/mumbai/powai,301,"maid → locality hub"
/maid-service-in-prahlad-nagar-ahmedabad,,410,"locality page in out-of-footprint city 'ahmedabad'"
/maid-service-in-pratap-nagar-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-pratap-nagar-nagpur,,410,"locality page in out-of-footprint city 'nagpur'"
/maid-service-in-pune,/pune,301,"service-in-city: umbrella maid → city hub"
/maid-service-in-race-course-coimbatore,,410,"locality page in out-of-footprint city 'coimbatore'"
/maid-service-in-race-course-dehradun,,410,"locality page in out-of-footprint city 'dehradun'"
/maid-service-in-race-course-vadodara,,410,"locality page in out-of-footprint city 'vadodara'"
/maid-service-in-raipur,,410,"service-in-city: city 'raipur' outside footprint"
/maid-service-in-raj-nagar-extension-ghaziabad,,410,"locality page in out-of-footprint city 'ghaziabad'"
/maid-service-in-raja-mandi-agra,,410,"locality page in out-of-footprint city 'agra'"
/maid-service-in-raja-park-jaipur,,410,"locality page in out-of-footprint city 'jaipur'"
/maid-service-in-rajajinagar-bangalore,/bangalore/rajajinagar,301,"maid → locality hub"
